n_jobs,weekday_days,weekend_extension_days,maintenance_duration,mu_scale,sigma_scale,k,job_abstraction,ct_proxy_whole_line_takt_min_per_unit,approx_units_per_model_job,shifts_per_day,daily_capacity_min,mean_uptime_between_stops,mean_stop_duration,stop_duration_cv,gurobi_status,solve_time_sec,solve_wall_time_sec,accepted_for_simulation,objective_value,planned_total_ot,n_days_with_planned_ot,mu_A_mean,mu_B_mean,sigma_A_mean,sigma_B_mean,mu_total_mean,mu_total_min,mu_total_max,sigma_total_mean,sigma_total_min,sigma_total_max,k_buffer_mean,k_buffer_min,k_buffer_max,p_robust_mean,p_robust_min,p_robust_max,total_nominal_load,total_robust_load,avg_nominal_load_per_day,avg_robust_load_per_day,daily_nominal_utilization_ratio,daily_robust_utilization_ratio,prob_cleared_within_weekdays,prob_cleared_within_extended_horizon,prob_terminal_backlog_after_extension,avg_terminal_backlog_after_extension,avg_max_backlog,avg_n_spillover_days,prob_any_spillover,avg_first_spillover_day,avg_n_weekend_days_used,prob_any_weekend_use,avg_weekend_used_time,avg_total_weekend_cost,avg_final_completion_day,system_ok
125,20,8,120.0,1.0,1.0,1.5,batch_level_workload_not_one_physical_unit,0.78,192,2,960.0,9.21,0.55,1.0,9,7200.023801088333,7933.66873383522,False,17300.51784577861,2884.1039528836995,16,90.2298190181384,60.42662878822508,14.247671743381046,9.515995017569463,150.65644780636347,131.97349322372438,169.02174923268495,17.188003257770536,12.037673680533384,22.880943719559852,25.782004886655802,18.056510520800074,34.32141557933978,176.4384526930193,158.57601772300103,198.4214171446618,18832.055975795436,22054.806586627405,941.6027987897718,1102.7403293313703,0.9808362487393456,1.1486878430535108,,,,,,,,,,,,,,False
